,track_uri,track_name,mood,artist_uri,artist_name,genre,popularity,followers,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
spotify:track:1hXIdXjAI4nWz4qnJ28iO2,spotify:track:1hXIdXjAI4nWz4qnJ28iO2,At Last,sad,spotify:artist:0iOVhN3tnSvgDbcg25JoJb,Etta James,adult standards,69,1104033,0.137,0.29,5,-13.03,1,0.0319,0.642,0.00102,0.275,0.289,174.034,3
spotify:track:0S5ZoKKZD3bllkvhEoPimZ,spotify:track:0S5ZoKKZD3bllkvhEoPimZ,Can We Pretend,sad,spotify:artist:1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,funk,75,1019012,0.596,0.313,9,-13.487,1,0.044,0.853,0.201,0.0601,0.489,82.067,4
spotify:track:6xNrkmefXamZeNuruDCQn3,spotify:track:6xNrkmefXamZeNuruDCQn3,I'll Come Running Back To You,sad,spotify:artist:6hnWRPzGGKiapVX1UCdEAC,Sam Cooke,adult standards,70,1105070,0.652,0.045,8,-20.535,1,0.1,0.913,0.0,0.0936,0.667,95.613,4
spotify:track:0P7DoyGrr4Wp9w5TotEtUC,spotify:track:0P7DoyGrr4Wp9w5TotEtUC,The Weight - Remastered,sad,spotify:artist:4vpDg7Y7fU982Ds30zawDA,The Band,album rock,67,714650,0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-05,0.103,0.518,143.868,4
spotify:track:4pdLyulbYLCrPmDzWWeJIZ,spotify:track:4pdLyulbYLCrPmDzWWeJIZ,I've Been Loving You Too Long,sad,spotify:artist:60df5JBRRPcnSpsIMxxwQm,Otis Redding,classic soul,74,1653904,0.499,0.246,9,-12.806,1,0.0325,0.7,0.00227,0.0965,0.152,148.468,3
spotify:track:4Kp31ydhTX1l4g84HiTWD5,spotify:track:4Kp31ydhTX1l4g84HiTWD5,Try Me,sad,spotify:artist:32r72WOqqRO1DtSznId7Lr,James Brown & The Famous Flames,motown,58,103803,0.51,0.445,0,-8.384,1,0.0257,0.949,8.16e-06,0.388,0.645,99.934,3
spotify:track:5rlgpm7n5f9mWc5LQU42bI,spotify:track:5rlgpm7n5f9mWc5LQU42bI,Lately,sad,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,adult standards,80,4659022,0.437,0.152,1,-16.78,1,0.0352,0.478,0.0,0.108,0.267,76.011,4
spotify:track:4mF7d3fldbIDI1gTiqAjsv,spotify:track:4mF7d3fldbIDI1gTiqAjsv,Can We Work It Out - RAC Mix,sad,spotify:artist:6UBMFaCTZnL1Hr1nTOEblM,Gordi,australian electropop,51,37596,0.784,0.648,0,-8.407,1,0.0382,0.344,0.00383,0.0815,0.586,124.049,4
spotify:track:1xkHYUMslytkzMxjuOPtrh,spotify:track:1xkHYUMslytkzMxjuOPtrh,Nothing in My Head,sad,spotify:artist:5RmZclxIWvmctw5DNBJyo6,Richie Quake,na,32,1903,0.645,0.606,1,-6.544,0,0.0498,0.00375,0.0,0.0629,0.708,88.019,4
spotify:track:7JDWhC422Gtk1Bq0mL3OTC,spotify:track:7JDWhC422Gtk1Bq0mL3OTC,feel something,sad,spotify:artist:1o2NpYGqHiCq7FoiYdyd1x,Bea Miller,dance pop,77,2099678,0.74,0.415,0,-8.914,1,0.0707,0.242,0.000156,0.319,0.156,136.029,4
spotify:track:6K8VQ84MqhsoakN5MjrnVR,spotify:track:6K8VQ84MqhsoakN5MjrnVR,Supercut,sad,spotify:artist:163tK9Wjr9P9DmM0AVK7lm,Lorde,art pop,79,6829520,0.562,0.437,0,-10.229,1,0.052,0.219,2.18e-05,0.0806,0.15,124.852,4
spotify:track:3Q7bVgmFnAoUmVngIZnE4k,spotify:track:3Q7bVgmFnAoUmVngIZnE4k,i feel 2 much,sad,spotify:artist:2cFrymmkijnjDg9SS92EPM,blackbear,electropop,86,3778873,0.612,0.544,9,-7.279,1,0.0666,0.408,0.0,0.0998,0.694,86.046,4
spotify:track:0fQf209axFXyMsV5pAhfzf,spotify:track:0fQf209axFXyMsV5pAhfzf,Pieces of Us (feat. King Princess),sad,spotify:artist:3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,dance pop,78,872736,0.571,0.747,0,-8.708,0,0.068,0.153,0.0,0.186,0.35,101.972,4
spotify:track:17mS1Cr70SD2PTOTnqL3LT,spotify:track:17mS1Cr70SD2PTOTnqL3LT,Favourite Colour,sad,spotify:artist:6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,canadian pop,74,4378957,0.6,0.658,0,-5.386,1,0.0519,0.0817,5.37e-06,0.253,0.677,146.007,4
spotify:track:2dgFqt3w9xIQRjhPtwNk3D,spotify:track:2dgFqt3w9xIQRjhPtwNk3D,Death By A Thousand Cuts,sad,spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,pop,97,34651840,0.712,0.732,4,-6.754,1,0.0629,0.454,0.0,0.319,0.313,94.071,4
spotify:track:4nK5YrxbMGZstTLbvj6Gxw,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,Supalonely,sad,spotify:artist:0Cp8WN4V8Tu4QJQwCN5Md4,BENEE,nz pop,76,536155,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,4
spotify:track:4vBefXybmvZ8uWzjxOvZP4,spotify:track:4vBefXybmvZ8uWzjxOvZP4,happy for you,sad,spotify:artist:3aROeSNBd69DWHpcyyMOcI,Alex Porat,indonesian pop,59,41628,0.655,0.668,6,-6.82,1,0.0374,0.125,0.0,0.111,0.637,144.978,4
spotify:track:44ADyYoY5liaRa3EOAl4uf,spotify:track:44ADyYoY5liaRa3EOAl4uf,Slide Away,sad,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,dance pop,91,13517551,0.53,0.538,5,-6.672,1,0.0335,0.17,2.83e-06,0.248,0.288,148.051,4
spotify:track:5rqt6cZ88VtFHq0bJBMHGl,spotify:track:5rqt6cZ88VtFHq0bJBMHGl,Brooklyn,sad,spotify:artist:78Rk1F0jGdipWWfrhyWwt3,Patrick Droney,indiecoustica,61,22480,0.63,0.589,11,-9.027,1,0.0322,0.612,0.00944,0.629,0.529,100.01,4
spotify:track:1rhyVsO0Kal10G0RnbqMbm,spotify:track:1rhyVsO0Kal10G0RnbqMbm,Figured Out,sad,spotify:artist:4dH7zjreLGJ4dcBfpHIg0L,ALTA,aussietronica,35,5229,0.609,0.583,11,-8.776,0,0.039,0.047,0.274,0.258,0.2,126.019,4
spotify:track:11UxNWTOUi6h3UWuEpvPqM,spotify:track:11UxNWTOUi6h3UWuEpvPqM,Subside,sad,spotify:artist:0JlTFsR41vwvQTppOR3yio,Summer Heart,chillwave,40,35679,0.531,0.459,3,-5.968,0,0.0466,0.015,0.000935,0.188,0.383,179.888,4
spotify:track:5CO4uJ11ZVKhsO2Lu9NUSk,spotify:track:5CO4uJ11ZVKhsO2Lu9NUSk,Natalie Don't,sad,spotify:artist:5KKpBU5eC2tJDzf0wmlRp2,RAYE,dance pop,76,332039,0.807,0.533,9,-4.899,0,0.0443,0.176,0.0,0.284,0.853,124.006,4
spotify:track:7hwdaCeGVkqDS5eHaSh00d,spotify:track:7hwdaCeGVkqDS5eHaSh00d,Different Things,sad,spotify:artist:7xBGi7Eign0fX7jGQj5KlJ,GRACEY,uk pop,62,16662,0.569,0.457,7,-7.708,1,0.441,0.617,0.0,0.356,0.306,146.846,4
spotify:track:65q2ChWzUOjkgQNIg8jNhW,spotify:track:65q2ChWzUOjkgQNIg8jNhW,Have Fun at Your Party,sad,spotify:artist:4nqqGSsclFchZXaiafOYyV,GRAACE,australian alternative pop,54,23188,0.56,0.394,10,-9.699,1,0.196,0.1,0.0,0.095,0.318,180.121,4
spotify:track:6dXkSrHXcyVbTvzUoXqtzk,spotify:track:6dXkSrHXcyVbTvzUoXqtzk,How To Be Human,sad,spotify:artist:5JMLG56F1X5mFmWNmS0iAp,Chelsea Cutler,electropop,76,382458,0.811,0.429,10,-9.802,1,0.0991,0.151,0.0557,0.0945,0.544,111.983,4
spotify:track:2jm0S3dMxpAz5H59z4lOJH,spotify:track:2jm0S3dMxpAz5H59z4lOJH,Thoughts,sad,spotify:artist:4xnihxcoXWK3UqryOSnbw5,Sasha Sloan,electropop,77,700521,0.685,0.464,7,-9.931,1,0.0579,0.138,3.97e-05,0.111,0.0559,90.011,4
spotify:track:4yJiXq86uM56uIfIZgE440,spotify:track:4yJiXq86uM56uIfIZgE440,me & ur ghost,sad,spotify:artist:2cFrymmkijnjDg9SS92EPM,blackbear,electropop,86,3778873,0.755,0.631,7,-6.128,1,0.0261,0.0638,0.0,0.0929,0.881,100.026,4
spotify:track:0qTBo7ExHHGI7RLCk3CwDS,spotify:track:0qTBo7ExHHGI7RLCk3CwDS,Who,sad,spotify:artist:6xdRb2GypJ7DqnWAI2mHGn,MUNA,dance pop,59,130955,0.511,0.667,1,-5.77,0,0.0514,0.17,0.000272,0.292,0.219,150.093,3
spotify:track:36GbZPJbjuxw4BahR1gPdM,spotify:track:36GbZPJbjuxw4BahR1gPdM,Hurricane,sad,spotify:artist:0FL2d6iFFNAV3yBUbXjZ1U,Wafia,australian indie,62,83519,0.794,0.378,1,-7.935,1,0.03,0.22,1.79e-06,0.0852,0.541,99.99,4
spotify:track:4Sn5B44sLfQ364FUL98jvN,spotify:track:4Sn5B44sLfQ364FUL98jvN,Missing U,sad,spotify:artist:6UE7nl9mha6s8z0wFQFIZ2,Robyn,art pop,66,692618,0.704,0.677,5,-7.601,0,0.0449,0.0529,0.000114,0.169,0.0775,119.928,4
spotify:track:70AMsxKGo17uVepDtcTAUL,spotify:track:70AMsxKGo17uVepDtcTAUL,Death Is in the Air,sad,spotify:artist:2tg1rWk2rWaltTk0baRjRu,SAKIMA,uk alternative pop,46,30629,0.682,0.66,4,-7.375,0,0.0492,0.00376,9.65e-05,0.122,0.844,153.947,4
spotify:track:0P6AWOA4LG1XOctzaVu5tt,spotify:track:0P6AWOA4LG1XOctzaVu5tt,The Weekend - Funk Wav Remix,sad,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,SZA,pop,82,3999003,0.775,0.573,11,-4.933,1,0.0585,0.495,0.0,0.126,0.667,101.925,4
spotify:track:1KnPoungklUoDF0I2uNA1R,spotify:track:1KnPoungklUoDF0I2uNA1R,miss america,sad,spotify:artist:2sBVpvpeQxK01FqIt5t816,Isaac Dunbar,indie pop,58,68507,0.524,0.65,11,-5.747,0,0.0511,0.0662,0.0,0.09,0.368,157.99,4
spotify:track:6Ok1iGWO9wd5XFD3mA5lEv,spotify:track:6Ok1iGWO9wd5XFD3mA5lEv,Like I Remember You,sad,spotify:artist:5ujrA1eZLDHR7yQ6FZa2qA,Vera Blue,australian indie,64,144234,0.415,0.334,7,-9.412,1,0.045,0.65,0.00088,0.131,0.359,199.895,4
spotify:track:5cIHoC2VDwGtH9MWgRghb5,spotify:track:5cIHoC2VDwGtH9MWgRghb5,idc,sad,spotify:artist:3GYvf7puxwkr51EYoD9E7D,renforshort,canadian pop,55,27506,0.751,0.48,9,-5.557,1,0.035,0.208,1.4e-06,0.0895,0.601,94.997,4
spotify:track:1TPLsNVlofwX1txcE9gZZF,spotify:track:1TPLsNVlofwX1txcE9gZZF,We Find Love,sad,spotify:artist:20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,canadian contemporary r&b,78,2323705,0.51,0.363,5,-8.635,1,0.0304,0.853,0.0,0.109,0.426,78.0,4
spotify:track:51NFxnQvaosfDDutk0tams,spotify:track:51NFxnQvaosfDDutk0tams,bellyache,sad,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,electropop,92,36527428,0.695,0.573,4,-8.597,0,0.106,0.46,0.0734,0.482,0.408,99.939,4
spotify:track:6q8onrzcka32nGVrnWYGBQ,spotify:track:6q8onrzcka32nGVrnWYGBQ,Lovers,sad,spotify:artist:1mSJCvDX0W7Dn7S9C6vmvI,Anna of the North,electropop,66,151085,0.599,0.518,8,-7.902,1,0.0333,0.479,0.00435,0.136,0.455,95.031,4
spotify:track:7jmFU6rB0UoSl1xsC1xEh3,spotify:track:7jmFU6rB0UoSl1xsC1xEh3,SOS,sad,spotify:artist:4nqqGSsclFchZXaiafOYyV,GRAACE,australian alternative pop,54,23188,0.552,0.509,5,-9.043,0,0.0615,0.404,1.59e-05,0.177,0.324,100.298,4
spotify:track:2Pph0CUJ8uksCBzV6iyuQF,spotify:track:2Pph0CUJ8uksCBzV6iyuQF,Lost,sad,spotify:artist:7wLyGTO9vUS7ndlq4BvBGe,Blake Rose,australian electropop,59,31909,0.597,0.687,4,-6.536,1,0.0466,0.216,0.0,0.107,0.502,94.749,4
spotify:track:0cHNxCSA9s6MFsMtM8zAPq,spotify:track:0cHNxCSA9s6MFsMtM8zAPq,First Week,sad,spotify:artist:5ujrA1eZLDHR7yQ6FZa2qA,Vera Blue,australian indie,64,144234,0.246,0.417,0,-9.565,1,0.0342,0.124,2.7e-05,0.111,0.151,89.807,4
spotify:track:6YIkU44i9mfapJ4Zfs1ggz,spotify:track:6YIkU44i9mfapJ4Zfs1ggz,Give Me My Name Back,sad,spotify:artist:4faUajx9k93O56nlmpkOuz,Meg Mac,australian indie,50,108214,0.585,0.556,7,-6.05,1,0.0415,0.0235,2.55e-06,0.1,0.186,81.012,4
spotify:track:04NMWz4ctkuILV6mUR2iWp,spotify:track:04NMWz4ctkuILV6mUR2iWp,Lie,sad,spotify:artist:4xnihxcoXWK3UqryOSnbw5,Sasha Sloan,electropop,77,700521,0.718,0.483,8,-6.596,1,0.0381,0.387,0.000208,0.124,0.29,103.997,4
spotify:track:1X8mgsS7R6lcKLjDPeQWum,spotify:track:1X8mgsS7R6lcKLjDPeQWum,Sad Tonight,sad,spotify:artist:5JMLG56F1X5mFmWNmS0iAp,Chelsea Cutler,electropop,76,382458,0.71,0.676,0,-7.57,1,0.332,0.353,1.62e-05,0.172,0.471,105.025,4
spotify:track:5BczxY3kkmEWeQwqYpQzjP,spotify:track:5BczxY3kkmEWeQwqYpQzjP,Emotion,sad,spotify:artist:7Hsfh7YZzoyojYWQeMSHID,Mia Rodriguez,na,49,24084,0.579,0.617,9,-6.297,1,0.0527,0.077,0.000547,0.134,0.392,170.145,4
spotify:track:3FpEXAupLwCHwzeUBxF99S,spotify:track:3FpEXAupLwCHwzeUBxF99S,i loved you first,sad,spotify:artist:3HXLY1sNXIxHfulrjPiRf5,joan,electropop,57,105465,0.556,0.276,0,-9.603,1,0.0269,0.0862,6.89e-06,0.0999,0.216,75.02,4
spotify:track:7iv32XEy2HlM7PqQO4lp5f,spotify:track:7iv32XEy2HlM7PqQO4lp5f,All Love,sad,spotify:artist:5qa31A9HySw3T7MKWI9bGg,FLETCHER,dance pop,73,367862,0.665,0.488,4,-7.177,1,0.0981,0.272,0.000261,0.181,0.477,142.087,4
spotify:track:4KNlASXNNrYYmNZj4KG8qX,spotify:track:4KNlASXNNrYYmNZj4KG8qX,Reminds Me,sad,spotify:artist:3Xt3RrJMFv5SZkCfUE8C1J,Kim Petras,art pop,72,456958,0.705,0.496,9,-8.681,1,0.106,0.0602,0.0,0.205,0.267,149.929,4
spotify:track:1eyek0KJEh2v5HQ9uQSybb,spotify:track:1eyek0KJEh2v5HQ9uQSybb,Modern Loneliness,sad,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,Lauv,electropop,85,3735413,0.702,0.508,8,-7.105,1,0.035,0.144,0.0,0.108,0.143,82.008,4
spotify:track:6UJRgLizGERIQKtbRsQ80M,spotify:track:6UJRgLizGERIQKtbRsQ80M,ICIMY,sad,spotify:artist:4N874uPqBka1QiCvnCVOtr,Phoebe Ryan,dance pop,59,280939,0.687,0.693,0,-4.377,1,0.0358,0.0776,1.7e-06,0.0987,0.547,139.979,4
spotify:track:51lhPCRAIsbVYsvCwnEDNZ,spotify:track:51lhPCRAIsbVYsvCwnEDNZ,Morphine,sad,spotify:artist:5pdyjBIaY5o1yOyexGIUc6,Lights,canadian folk,59,252209,0.584,0.424,8,-10.663,1,0.0528,0.731,0.00906,0.103,0.0493,99.89,4
spotify:track:1QC3Hy30xDloQAF8yVkPYR,spotify:track:1QC3Hy30xDloQAF8yVkPYR,Lit The Fire,sad,spotify:artist:1Ss8sy3C3XXQgxYRwjDln8,Ralph,electropop,43,40334,0.695,0.529,0,-8.091,1,0.0404,0.0563,0.000795,0.0883,0.114,92.001,4
spotify:track:5fBrqaMoWuiqGlb95EZtKM,spotify:track:5fBrqaMoWuiqGlb95EZtKM,liability (demo),sad,spotify:artist:2QSPrJfYeRXaltEEiriXN9,Tove Styrke,electropop,60,137249,0.677,0.324,3,-10.918,1,0.411,0.452,0.0,0.134,0.338,84.707,4
spotify:track:59pC3ONM6ggVn0CYi0l1KD,spotify:track:59pC3ONM6ggVn0CYi0l1KD,SLOW DANCING IN THE DARK - Loud Luxury Remix,sad,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,Joji,alternative r&b,86,3805799,0.752,0.883,5,-4.45,0,0.0426,0.00616,0.0998,0.167,0.509,122.026,4
spotify:track:586bDV7NhZOAfjMdER1cYc,spotify:track:586bDV7NhZOAfjMdER1cYc,Sad Together,sad,spotify:artist:1QRj3hoop9Mv5VvHQkwPEp,Olivia O'Brien,dance pop,76,1256233,0.647,0.67,5,-4.133,1,0.0551,0.109,0.0,0.227,0.358,151.934,4
spotify:track:2y8iBf0QRqCKFtePi9Rl2H,spotify:track:2y8iBf0QRqCKFtePi9Rl2H,Why Do You Love Me,sad,spotify:artist:7LImGq5KnzQobZciDJpeJb,Charlotte Lawrence,dance pop,68,650921,0.81,0.305,8,-6.165,0,0.0902,0.28,0.000116,0.203,0.732,120.013,4
spotify:track:0qrYEShkVZeSaBPgmx3mfR,spotify:track:0qrYEShkVZeSaBPgmx3mfR,Why Won’t You Love Me,sad,spotify:artist:5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,boy band,82,6881733,0.613,0.78,5,-3.771,1,0.0344,0.000455,0.0,0.124,0.333,135.122,4
spotify:track:3ExAXzgV1cbwQHLcxGwLx4,spotify:track:3ExAXzgV1cbwQHLcxGwLx4,If You Loved Me,sad,spotify:artist:7xBGi7Eign0fX7jGQj5KlJ,GRACEY,uk pop,62,16662,0.66,0.42,11,-7.706,0,0.0399,0.539,2.75e-06,0.102,0.15,99.045,4
spotify:track:0mfSivZmglC3Hfn0NzssOY,spotify:track:0mfSivZmglC3Hfn0NzssOY,Just A Memory (feat. Regina Spektor),sad,spotify:artist:21mKp7DqtSNHhCAU2ugvUw,ODESZA,chillwave,72,1245189,0.447,0.301,0,-7.051,1,0.0302,0.619,0.00153,0.0592,0.0532,120.123,4
spotify:track:6nVKC0GCQrf9MQSJgYiaEr,spotify:track:6nVKC0GCQrf9MQSJgYiaEr,Crying On The Bathroom Floor,sad,spotify:artist:6xdRb2GypJ7DqnWAI2mHGn,MUNA,dance pop,59,130955,0.57,0.836,1,-6.431,1,0.103,0.1,0.0,0.173,0.318,114.96,4
spotify:track:0UhKDHeZw2kHOz9HiRNFBH,spotify:track:0UhKDHeZw2kHOz9HiRNFBH,Josslyn,sad,spotify:artist:1QRj3hoop9Mv5VvHQkwPEp,Olivia O'Brien,dance pop,76,1256233,0.331,0.769,2,-4.5,1,0.166,0.0121,0.0,0.649,0.376,83.061,4
spotify:track:4pCUMrVlDuWIk6X03VDvT2,spotify:track:4pCUMrVlDuWIk6X03VDvT2,Night Bus,sad,spotify:artist:3w6zswp5THsSKYLICUbDTZ,Gabrielle Aplin,acoustic pop,69,587392,0.458,0.815,1,-7.16,0,0.0514,0.00374,1.05e-05,0.115,0.362,118.226,4
spotify:track:16eNwSoWmJh5GSjN8ECmIp,spotify:track:16eNwSoWmJh5GSjN8ECmIp,Please Don’t Touch,sad,spotify:artist:5KKpBU5eC2tJDzf0wmlRp2,RAYE,dance pop,76,332039,0.793,0.747,8,-3.809,1,0.039,0.0278,0.0,0.292,0.282,117.978,4
spotify:track:31cahXEtbRJM5lzVjvgW21,spotify:track:31cahXEtbRJM5lzVjvgW21,Smoke Too Much,sad,spotify:artist:2sphpXGg1u97VSzbm5gR2P,JOY.,australian electropop,48,36466,0.575,0.55,5,-7.081,1,0.0617,0.0876,0.0,0.169,0.208,100.012,4
spotify:track:4upXlYzMHIwAd8fR2cp6sp,spotify:track:4upXlYzMHIwAd8fR2cp6sp,Forgive Myself,sad,spotify:artist:5RJFJWYgtgWktosLrUDzff,Griff,uk pop,65,29017,0.762,0.573,9,-6.138,1,0.0672,0.534,0.0,0.166,0.759,106.994,4
spotify:track:64sp7I8wf70B7OLOpih6XJ,spotify:track:64sp7I8wf70B7OLOpih6XJ,Normal,sad,spotify:artist:4xnihxcoXWK3UqryOSnbw5,Sasha Sloan,electropop,77,700521,0.749,0.419,5,-9.41,1,0.0719,0.528,7.85e-06,0.113,0.279,120.166,4
spotify:track:7CSoPdRsImvRXZt9W8mvmE,spotify:track:7CSoPdRsImvRXZt9W8mvmE,Ignore Me,sad,spotify:artist:0t3QQl52F463sxGXb1ckhB,Betty Who,australian dance,60,229342,0.836,0.683,9,-6.937,1,0.0831,0.594,2.94e-05,0.0716,0.67,101.979,4
spotify:track:5Ku1iXZ2nW7d8NBAwprd4d,spotify:track:5Ku1iXZ2nW7d8NBAwprd4d,With You,sad,spotify:artist:1LvKB5b2uYh3adUcl1pRPh,Sky McCreery,sad rap,52,26062,0.945,0.426,4,-8.791,0,0.141,0.317,0.00058,0.138,0.402,109.996,4
spotify:track:2HNTf5dk2MLXr8cGrSYjcK,spotify:track:2HNTf5dk2MLXr8cGrSYjcK,Over You (feat. Frida Sundemo),sad,spotify:artist:1ikID9RZZMvkuBGDWrqajq,Kasbo,edm,61,115826,0.541,0.702,0,-6.884,1,0.0362,0.0187,0.0022,0.0788,0.079,115.01,4
spotify:track:48WTGGIeSFD5ZMF51Rm4Y9,spotify:track:48WTGGIeSFD5ZMF51Rm4Y9,Another Lifetime,sad,spotify:artist:7aFTOGFDEqDtJUCziLVsVC,Nao,alternative r&b,63,431733,0.452,0.317,9,-9.403,0,0.0478,0.415,1.5e-05,0.184,0.272,59.561,4
spotify:track:2o0KMNhcw5KO7CuslvR4Xs,spotify:track:2o0KMNhcw5KO7CuslvR4Xs,In My Bed,sad,spotify:artist:74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,dance pop,76,3156033,0.813,0.385,9,-6.024,0,0.095,0.0773,0.00229,0.0847,0.666,109.046,4
spotify:track:2Aqg6jGRbrpyX3Pms61Q9o,spotify:track:2Aqg6jGRbrpyX3Pms61Q9o,Vertigo,sad,spotify:artist:3Co4gT2U5SSLRcqcaArvBF,Kisnou,chillstep,46,14511,0.543,0.505,7,-12.484,0,0.1,0.634,0.364,0.0681,0.305,109.914,4
spotify:track:4onD2lx2ohTTT48FRDCH7h,spotify:track:4onD2lx2ohTTT48FRDCH7h,Be Like You (feat. Broods),sad,spotify:artist:0vqJkZ0RpLZixt3lTmD8vP,Whethan,edm,69,205876,0.677,0.492,1,-4.764,1,0.0597,0.118,2.52e-05,0.0844,0.166,83.962,4
spotify:track:0dAb8TY433dl3ZfXYCLE19,spotify:track:0dAb8TY433dl3ZfXYCLE19,All You Had To Do Was Stay,sad,spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,pop,97,34651840,0.602,0.735,5,-5.778,1,0.0337,0.00196,4.77e-05,0.105,0.472,96.969,4
spotify:track:39HKP03tQuGicGFs6Usk30,spotify:track:39HKP03tQuGicGFs6Usk30,H8U,sad,spotify:artist:4wh5xUIEU8YlGPXZHV6klA,Liz Huett,indie electropop,31,5425,0.692,0.58,5,-5.856,1,0.0423,0.0612,4.59e-06,0.0799,0.729,168.089,4
spotify:track:04fBskFuMgIx0T0ob7uIhd,spotify:track:04fBskFuMgIx0T0ob7uIhd,End This (L.O.V.E.),sad,spotify:artist:5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,dance pop,77,6340485,0.621,0.427,11,-9.733,0,0.333,0.323,8.35e-06,0.135,0.408,192.183,4
spotify:track:01k24g94i1JvkFLQmVEdCd,spotify:track:01k24g94i1JvkFLQmVEdCd,If You're Over Me,sad,spotify:artist:5vBSrE1xujD2FXYRarbAXc,Years & Years,dance pop,70,1515936,0.647,0.853,8,-4.516,1,0.0904,0.0615,0.0,0.062,0.618,103.846,4
spotify:track:3U5m1uUit3g5WSAZvA5xiA,spotify:track:3U5m1uUit3g5WSAZvA5xiA,Crash,sad,spotify:artist:70JkpECHBzs79FOYemfHwk,Matthew Chaim,canadian contemporary r&b,41,6512,0.387,0.469,5,-11.96,0,0.042,0.00443,0.000122,0.082,0.113,101.036,4
spotify:track:3mD8rKs6rtOO3RUwNTIweI,spotify:track:3mD8rKs6rtOO3RUwNTIweI,Still Wondering - Tep No Remix,sad,spotify:artist:7iymigONRODGl6XJIprcuF,Jocelyn Alice,canadian electropop,49,13884,0.671,0.579,9,-5.58,0,0.0363,0.0992,0.0,0.33,0.482,103.964,4
spotify:track:7ArrTJ1LwcGAlEO65LUQ7i,spotify:track:7ArrTJ1LwcGAlEO65LUQ7i,I Don't Wanna Love You Anymore,sad,spotify:artist:49tQo2QULno7gxHutgccqF,LANY,la pop,78,3130920,0.702,0.623,0,-8.36,1,0.0417,0.322,0.0,0.0858,0.503,104.974,4
spotify:track:5SHhPFh68OhUmuRPymKX9d,spotify:track:5SHhPFh68OhUmuRPymKX9d,Undrunk,sad,spotify:artist:5qa31A9HySw3T7MKWI9bGg,FLETCHER,dance pop,73,367862,0.679,0.572,5,-6.703,1,0.0781,0.455,2.41e-06,0.127,0.542,92.859,4
spotify:track:6XyWxPJ15ImnfAth52dll1,spotify:track:6XyWxPJ15ImnfAth52dll1,struggle,sad,spotify:artist:4NHQUGzhtTLFvgF5SZesLK,Tove Lo,dance pop,77,2604521,0.447,0.757,2,-6.572,0,0.0994,0.0141,0.0,0.122,0.124,183.76,4
spotify:track:3hMgyGBkNb9Ah1rDzlELIK,spotify:track:3hMgyGBkNb9Ah1rDzlELIK,Dance Dance Dance,sad,spotify:artist:3AVfmawzu83sp94QW7CEGm,Astrid S,dance pop,75,721851,0.564,0.561,6,-7.616,1,0.438,0.331,0.0,0.337,0.52,195.901,5
spotify:track:4DPCCCQC8L6SPQjIOC1i4c,spotify:track:4DPCCCQC8L6SPQjIOC1i4c,Good Intentions,sad,spotify:artist:7i8fq2gFSVgPdWVXOlDEx7,Liv Dawson,indie electropop,45,43584,0.749,0.518,2,-7.419,0,0.0473,0.181,0.0,0.139,0.451,101.986,4
spotify:track:1MTanOR2Kts7au3HtM0nez,spotify:track:1MTanOR2Kts7au3HtM0nez,Stole Your Car,sad,spotify:artist:7LImGq5KnzQobZciDJpeJb,Charlotte Lawrence,dance pop,68,650921,0.659,0.712,7,-5.61,0,0.0782,0.0729,3.04e-05,0.367,0.202,101.034,4
spotify:track:28Tv8zltFDr5wBCG3Pfky4,spotify:track:28Tv8zltFDr5wBCG3Pfky4,I Love You's,sad,spotify:artist:5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,dance pop,77,6340485,0.682,0.783,8,-4.997,1,0.18,0.0262,0.0,0.206,0.323,106.899,4
spotify:track:34i4yxPrHWquuR4kjiivFO,spotify:track:34i4yxPrHWquuR4kjiivFO,Somebody Else,sad,spotify:artist:1Fr6agZ6iSM5Ynn2k4C8sc,VÉRITÉ,brooklyn indie,60,234253,0.674,0.593,11,-6.47,0,0.0582,0.201,0.000529,0.209,0.464,116.995,4
