"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"","track_uri","track_name","mood","artist_uri","artist_name","genre","popularity","followers","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"spotify:track:4GNcXcBJWF5oA89tB4PxOk","spotify:track:4GNcXcBJWF5oA89tB4PxOk","Ghost Town","sad","spotify:artist:21egYD1eInY6bGFcniCRT1","First Aid Kit","indie folk","65","965250","0.349","0.178","0","-8.536","1","0.0329","0.776","1.32e-06","0.0786","0.067","121.386","4"
"spotify:track:3wtgAhO0Jo2MDdpwlJEOSg","spotify:track:3wtgAhO0Jo2MDdpwlJEOSg","boy with the winfields and the wild heart","sad","spotify:artist:4VFDBAAO80bu4bTcVJ6M8i","flowerkid","transpop","44","5387","0.324","0.216","8","-12.174","1","0.0441","0.882","0.00783","0.0896","0.123","180.234","3"
"spotify:track:5VYCCPct242jtbidE13EKK","spotify:track:5VYCCPct242jtbidE13EKK","Don't Miss It","sad","spotify:artist:53KwLdlmrlCelAZMaLVZqU","James Blake","indie soul","73","1112921","0.52","0.341","9","-12.66","1","0.0534","0.842","0.0193","0.0971","0.052","140.914","4"
"spotify:track:1eCQLMdAwweBZUWjd0Qrck","spotify:track:1eCQLMdAwweBZUWjd0Qrck","The Past And Pending","sad","spotify:artist:4LG4Bs1Gadht7TCrMytQUO","The Shins","albuquerque indie","65","1004644","0.575","0.309","9","-12.976","1","0.0413","0.854","0.124","0.0882","0.153","118.855","4"
"spotify:track:2AoWWiMelowkStJoqPMDed","spotify:track:2AoWWiMelowkStJoqPMDed","cold/mess","sad","spotify:artist:0tC995Rfn9k2l7nqgCZsV7","Prateek Kuhad","desi hip hop","64","341792","0.509","0.479","11","-6.601","1","0.0262","0.285","0.0175","0.167","0.299","145.967","3"
"spotify:track:3vhjvHdXDMiK0yEk6AyIVa","spotify:track:3vhjvHdXDMiK0yEk6AyIVa","Used To Be Lonely","sad","spotify:artist:32aUoW94mJ7xTJI7fG0V1G","Whitney","chicago indie","62","210783","0.56","0.404","8","-9.067","1","0.0288","0.877","0.00948","0.0932","0.356","103.477","4"
"spotify:track:0KywIrJ4Xir4tS6q61aY1W","spotify:track:0KywIrJ4Xir4tS6q61aY1W","People, I've been sad","sad","spotify:artist:04vj3iPUiVh5melWr0w3xT","Christine and the Queens","art pop","65","546672","0.632","0.378","1","-9.096","0","0.0362","0.257","0.000104","0.143","0.223","77.98","4"
"spotify:track:0Ziohm1Ku8E2yUDYoclfhO","spotify:track:0Ziohm1Ku8E2yUDYoclfhO","Angeles","sad","spotify:artist:2ApaG60P4r0yhBoDCGD8YG","Elliott Smith","alternative rock","64","592539","0.531","0.102","4","-23.525","0","0.0549","0.857","0.279","0.154","0.595","118.111","4"
"spotify:track:4pCo0hx75daUKKkfi1XXOO","spotify:track:4pCo0hx75daUKKkfi1XXOO","Jason","sad","spotify:artist:2ueoLVCXQ948OfhVvAy3Nn","Perfume Genius","art pop","60","285152","0.34","0.324","1","-7.6","1","0.0344","0.345","1.64e-05","0.0847","0.344","145.89","4"
"spotify:track:0itutKZrGEzQtFWJp4xoUK","spotify:track:0itutKZrGEzQtFWJp4xoUK","Persona Non Grata","sad","spotify:artist:5o206eFLx38glA2bb4zqIU","Bright Eyes","anti-folk","64","470873","0.494","0.632","2","-6.019","1","0.04","0.0528","0.00247","0.115","0.456","140.637","3"
"spotify:track:2Nh201cURlNgpcMDnDlNaL","spotify:track:2Nh201cURlNgpcMDnDlNaL","New Shoes","sad","spotify:artist:2pst3pDewxsl4kJERuDZpp","Overcoats","electropop","50","45791","0.577","0.222","7","-10.568","1","0.0291","0.962","3.1e-05","0.359","0.166","136.048","3"
"spotify:track:0dcKsPZVWa64MvnoCes49q","spotify:track:0dcKsPZVWa64MvnoCes49q","Light Years","sad","spotify:artist:2cCUtGK9sDU2EoElnk0GNB","The National","indie rock","74","1265758","0.544","0.316","4","-11.666","1","0.0307","0.95","0.7","0.0978","0.173","124.989","4"
"spotify:track:5Fxqn2kr6NBio3EDfaMi45","spotify:track:5Fxqn2kr6NBio3EDfaMi45","circle the drain","sad","spotify:artist:4wXchxfTTggLtzkoUhO86Q","Soccer Mommy","art pop","60","187749","0.482","0.79","9","-5.221","1","0.038","0.303","0.00028","0.1","0.47","169.064","4"
"spotify:track:7tVQihtECJIEpQX0osLRwo","spotify:track:7tVQihtECJIEpQX0osLRwo","Paradis Perdus","sad","spotify:artist:04vj3iPUiVh5melWr0w3xT","Christine and the Queens","art pop","65","546672","0.569","0.359","11","-11.224","0","0.0484","0.387","0.0433","0.096","0.509","179.93","4"
"spotify:track:4mvOKMtq3o1q5U2N5SEcm0","spotify:track:4mvOKMtq3o1q5U2N5SEcm0","California (Prius Edition)","sad","spotify:artist:4TeKBLCqmYXzvcgYX4t4YA","Petey","na","38","3729","0.679","0.246","2","-13.997","1","0.0423","0.91","0.0011","0.0765","0.216","115.114","4"
"spotify:track:7gYwIAHB6VxzLJFSZMMv8i","spotify:track:7gYwIAHB6VxzLJFSZMMv8i","I Forget Where We Were","sad","spotify:artist:5schNIzWdI9gJ1QRK8SBnc","Ben Howard","british singer-songwriter","70","1821665","0.305","0.462","0","-9.57","1","0.0338","0.475","0.122","0.0916","0.181","113.468","4"
"spotify:track:2qRRVF41NynV0FRHJKaYjM","spotify:track:2qRRVF41NynV0FRHJKaYjM","Chewing Cotton Wool","sad","spotify:artist:3IunaFjvNKj98JW89JYv9u","The Japanese House","electropop","64","432232","0.247","0.17","2","-11.43","1","0.0334","0.837","0.000136","0.0969","0.142","151.414","4"
"spotify:track:3cpv2bUnUzSZPaSVACXzdJ","spotify:track:3cpv2bUnUzSZPaSVACXzdJ","Jesus Christ 2005 God Bless America","sad","spotify:artist:3mIj9lX2MWuHmhNCA7LSCW","The 1975","modern alternative rock","79","4575556","0.541","0.288","2","-15.914","1","0.0343","0.883","0.0113","0.33","0.565","78.954","4"
"spotify:track:75lqLt7uX9ygRkJRx2HNfS","spotify:track:75lqLt7uX9ygRkJRx2HNfS","some more good news (that's all we need)","sad","spotify:artist:79RmzX8i9w6YwqJjg3O1MY","Blaenavon","english indie rock","41","39606","0.371","0.224","5","-13.249","1","0.0515","0.942","0.000277","0.109","0.237","151.571","4"
"spotify:track:1YZBmsCYf8gKSCwYKu6l5U","spotify:track:1YZBmsCYf8gKSCwYKu6l5U","Tiger Mountain Peasant Song","sad","spotify:artist:4EVpmkEwrLYEg6jIsiPMIb","Fleet Foxes","chamber pop","70","1058162","0.652","0.133","6","-12.612","1","0.0324","0.924","0.00156","0.0845","0.257","130.935","3"
"spotify:track:56aLJW6EJJxbp6uVRvXjVy","spotify:track:56aLJW6EJJxbp6uVRvXjVy","Lilo","sad","spotify:artist:3IunaFjvNKj98JW89JYv9u","The Japanese House","electropop","64","432232","0.563","0.555","7","-8.897","1","0.0427","0.476","0.0","0.0713","0.227","119.908","4"
"spotify:track:2IqjKEBiz0CdLKdkXhxw84","spotify:track:2IqjKEBiz0CdLKdkXhxw84","Retrograde","sad","spotify:artist:53KwLdlmrlCelAZMaLVZqU","James Blake","indie soul","73","1112921","0.533","0.251","7","-11.283","0","0.0372","0.873","0.104","0.134","0.186","77.503","4"
"spotify:track:10wKg1j4Mzfj9QQAy3TpJ1","spotify:track:10wKg1j4Mzfj9QQAy3TpJ1","Godmanchester Chinese Bridge - Radio Edit","sad","spotify:artist:3EQ310YOzcS1pJqiaoDs32","The Howl & The Hum","english indie rock","42","16033","0.434","0.58","11","-5.524","0","0.0365","0.0558","0.0","0.105","0.108","95.884","3"
"spotify:track:3Xy4XTx8YUspuzOAP1VteX","spotify:track:3Xy4XTx8YUspuzOAP1VteX","Lonely Shade of Blue","sad","spotify:artist:2fR4D8OveDTHMvCvm7paAO","Nick Leng","vapor soul","51","19123","0.672","0.129","4","-12.984","1","0.0336","0.888","6.03e-05","0.0891","0.17","114.935","4"
"spotify:track:7qbQiDc6OZgw8p91UTy2fE","spotify:track:7qbQiDc6OZgw8p91UTy2fE","Milk","sad","spotify:artist:1Uk1GyijF6fSfX4mWq5bfR","Samia","bubblegrunge","53","34804","0.582","0.386","5","-8.546","1","0.0274","0.876","0.00048","0.14","0.213","119.951","3"
"spotify:track:41GmtZAyb2t1diD2da8IBD","spotify:track:41GmtZAyb2t1diD2da8IBD","Adele","sad","spotify:artist:2Ogj7F3ArMBFuZpSHdXIgw","Tapes","cornwall indie","31","1575","0.485","0.18","2","-18.588","1","0.0419","0.892","0.0982","0.111","0.138","136.159","4"
"spotify:track:7nycFVsC616uen7TOxhOQb","spotify:track:7nycFVsC616uen7TOxhOQb","Otherside","sad","spotify:artist:2ueoLVCXQ948OfhVvAy3Nn","Perfume Genius","art pop","60","285152","0.277","0.137","8","-11.45","1","0.0382","0.906","0.000494","0.223","0.204","143.277","3"
"spotify:track:4akuE3uBD4t5HTXaAEm88t","spotify:track:4akuE3uBD4t5HTXaAEm88t","See Me","sad","spotify:artist:5pdzKTGQAcRcxDOfN4mXSc","Talos","cork indie","49","61307","0.436","0.661","0","-6.034","1","0.0353","0.247","1.77e-05","0.105","0.149","168.043","4"
"spotify:track:0IhH5cuZdOg3eELZe4yVtk","spotify:track:0IhH5cuZdOg3eELZe4yVtk","parties","sad","spotify:artist:4PeDuiJ3tM8So1Ai7c5szN","Elizabeth","modern dream pop","33","3068","0.437","0.506","2","-8.614","0","0.0467","0.272","0.0","0.061","0.203","137.714","4"
"spotify:track:4Zwaww34UGavdW9NSuleck","spotify:track:4Zwaww34UGavdW9NSuleck","Bobby","sad","spotify:artist:35l9BRT7MXmM8bv2WDQiyB","beabadoobee","bedroom pop","77","590702","0.448","0.0261","11","-27.753","0","0.0413","0.971","0.364","0.103","0.33","128.175","4"
"spotify:track:2GiYPEgOA7hb7sqsEWX8df","spotify:track:2GiYPEgOA7hb7sqsEWX8df","Stay With Me - Live From Spotify Berlin","sad","spotify:artist:4tvKz56Tr39bkhcQUTO0Xr","Angus & Julia Stone","australian indie folk","69","1071814","0.614","0.101","0","-22.159","1","0.0395","0.825","0.0217","0.707","0.155","75.902","4"
"spotify:track:0NJ1LV5VblYyJsJt3EbAx7","spotify:track:0NJ1LV5VblYyJsJt3EbAx7","Rose Petals","sad","spotify:artist:2LSJrlndCuTpdEluvYHc2E","S. Carey","chamber pop","55","90699","0.562","0.282","10","-11.956","1","0.0302","0.888","0.00297","0.0812","0.172","127.964","4"
"spotify:track:7HT6TuyQsBNGghhYYzInsU","spotify:track:7HT6TuyQsBNGghhYYzInsU","Bashed Out","sad","spotify:artist:0ZUyFEafMwocvApBjTXvdo","This Is The Kit","bristol indie","54","67543","0.493","0.335","4","-13.179","0","0.0315","0.955","0.0954","0.104","0.189","136.606","4"
"spotify:track:1I55KLlJlGi3fyiA650Oxz","spotify:track:1I55KLlJlGi3fyiA650Oxz","Horizon","sad","spotify:artist:3lmR0qMiGuoIF9UC54egcG","Aldous Harding","ambient folk","56","135390","0.427","0.11","8","-10.486","1","0.0392","0.883","0.0","0.113","0.229","58.555","4"
"spotify:track:3NQMi6VzmxmKeqhcbE02WI","spotify:track:3NQMi6VzmxmKeqhcbE02WI","Andromeda","sad","spotify:artist:3Uqu1mEdkUJxPe7s31n1M9","Weyes Blood","art pop","58","157735","0.467","0.462","1","-7.939","0","0.0271","0.37","0.0011","0.356","0.19","131.286","4"
"spotify:track:4ZQdynvfiayhdoq5lcuCQ1","spotify:track:4ZQdynvfiayhdoq5lcuCQ1","All Mirrors","sad","spotify:artist:6mKqFxGMS5TGDZI3XkT5Rt","Angel Olsen","alternative americana","60","308837","0.429","0.689","7","-7.38","0","0.0379","0.00299","0.00193","0.152","0.23","105.04","4"
"spotify:track:3h6RD7RYENDIb3qB9Bw4OB","spotify:track:3h6RD7RYENDIb3qB9Bw4OB","Cavalier","sad","spotify:artist:7FDlvgcodNfC0IBdWevl4u","James Vincent McMorrow","indie anthem-folk","63","538531","0.409","0.294","11","-8.209","1","0.0439","0.912","0.000177","0.22","0.0399","127.815","4"
"spotify:track:6EdnX4fu6jAY65VmOHFhOk","spotify:track:6EdnX4fu6jAY65VmOHFhOk","I'm on Fire","sad","spotify:artist:4wXchxfTTggLtzkoUhO86Q","Soccer Mommy","art pop","60","187749","0.424","0.197","2","-12.381","1","0.0302","0.812","0.0114","0.112","0.094","99.626","4"
"spotify:track:5XqmNCCleex8nzKmILOjTD","spotify:track:5XqmNCCleex8nzKmILOjTD","Valentine","sad","spotify:artist:3KBcvk50M8TwHU1ErIGrsC","Luna Delirious","scottish indie","28","747","0.361","0.231","4","-9.684","0","0.0375","0.924","0.0","0.17","0.359","167.544","4"
"spotify:track:2dJuyVPol0mFK9uf7aCpAc","spotify:track:2dJuyVPol0mFK9uf7aCpAc","Live","sad","spotify:artist:02YLJJnWC7YQVixkjEBRn7","Billie Marten","british singer-songwriter","61","176194","0.332","0.319","4","-11.599","1","0.0434","0.832","0.00027","0.107","0.273","174.861","3"
"spotify:track:3drzLw3ZV2fWlPWWzTCFaf","spotify:track:3drzLw3ZV2fWlPWWzTCFaf","Hypocrite","sad","spotify:artist:2efF0JsHHsKKyjceFHUMFj","Smoothboi Ezra","bedroom pop","48","21485","0.721","0.195","4","-18.837","0","0.0418","0.776","0.00634","0.0553","0.264","109.986","4"
"spotify:track:6tyLrGQXuo4XW03ABP2tSr","spotify:track:6tyLrGQXuo4XW03ABP2tSr","First Prize Bravery","sad","spotify:artist:04Zh21lNHZb2MCCcRcN2pc","Sorcha Richardson","deep euro house","47","20875","0.718","0.554","11","-8.041","0","0.108","0.607","1.22e-05","0.0766","0.698","113.974","4"
"spotify:track:4ZB6Wrh3QUnjfl9ciZXeGh","spotify:track:4ZB6Wrh3QUnjfl9ciZXeGh","Bony Shelter","sad","spotify:artist:58F5GqfOMje69JMa2LIHD6","Many Voices Speak","na","37","8594","0.53","0.652","10","-10.656","0","0.0339","0.478","0.28","0.106","0.323","84.023","4"
"spotify:track:2fEMi5GG6bJrnLSoiTWxK4","spotify:track:2fEMi5GG6bJrnLSoiTWxK4","Stranger Still - Acoustic","sad","spotify:artist:22RISwgVJyZu9lpqAcv1F5","Blossoms","english indie rock","62","308804","0.614","0.39","9","-11.028","0","0.0371","0.797","0.0","0.106","0.237","125.04","4"
"spotify:track:65AABj5XsDcxGT92w3jK0o","spotify:track:65AABj5XsDcxGT92w3jK0o","To the Moon","sad","spotify:artist:4jPWi4cSe5zK2dUCLWiBaN","Junodream","modern dream pop","36","5349","0.703","0.352","4","-14.859","1","0.0428","0.356","0.00378","0.0715","0.85","108.003","4"
"spotify:track:1xfSkmFILeXIXalVyFU5OB","spotify:track:1xfSkmFILeXIXalVyFU5OB","Corpses","sad","spotify:artist:7ufZdjYTNe1vzA9Z6Fek14","Saint Sister","irish indie","46","18936","0.539","0.158","7","-14.41","1","0.036","0.98","0.377","0.0936","0.0775","88.991","4"
"spotify:track:6xKvvMIVcbXb3HULGHgKlv","spotify:track:6xKvvMIVcbXb3HULGHgKlv","Wind Up Bird","sad","spotify:artist:3iPEsc0kMbbEZTeffKAa3x","Pet Deaths","na","22","726","0.409","0.51","0","-10.333","0","0.0307","0.205","0.0918","0.0813","0.138","137.19","4"
"spotify:track:0u6rjHF61bxe25gZOOZ5hx","spotify:track:0u6rjHF61bxe25gZOOZ5hx","Miss Misanthrope","sad","spotify:artist:3S8P24WjZtVNaPLeXjaCJm","Jealous of the Birds","northern irish indie","42","14117","0.509","0.251","11","-14.152","1","0.0358","0.9","0.0204","0.105","0.114","121.86","4"
"spotify:track:2nhaP1aUT1u5saIG5Ikxjv","spotify:track:2nhaP1aUT1u5saIG5Ikxjv","The Grate","sad","spotify:artist:3DIk8KcmVKTr4uGw3AuCtJ","Rose Cousins","canadian folk","54","14702","0.318","0.254","5","-10.868","1","0.0331","0.926","0.0214","0.0968","0.201","111.821","3"
"spotify:track:6No9HJxqxDASXaxph5ceNh","spotify:track:6No9HJxqxDASXaxph5ceNh","This Time Around","sad","spotify:artist:5KTykbPcDB4GYS49jcHbWh","Jessica Pratt","ambient folk","47","52984","0.424","0.0977","11","-13.594","1","0.0512","0.939","0.0","0.109","0.236","132.08","5"
"spotify:track:4I5kQyAYTvwHEIiZIP8B2j","spotify:track:4I5kQyAYTvwHEIiZIP8B2j","I'll Be Around","sad","spotify:artist:5hAhrnb0Ch4ODwWu4tsbpi","Yo La Tengo","alternative rock","60","351853","0.329","0.328","7","-12.02","1","0.0385","0.733","0.89","0.114","0.0737","104.26","4"
"spotify:track:3Ha5BnM3hnMom3B7wPSBYU","spotify:track:3Ha5BnM3hnMom3B7wPSBYU","My Blood Will Call out to You from the Ground","sad","spotify:artist:6M5FR3JkFFVDkgwtO6Vtz6","Micah P. Hinson","alternative country","37","29667","0.532","0.0598","7","-18.558","1","0.0398","0.816","1.56e-05","0.111","0.319","95.882","3"
"spotify:track:2vBF8A6n0REigm7RSUM65S","spotify:track:2vBF8A6n0REigm7RSUM65S","The A Team","sad","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","pop","91","73427290","0.626","0.286","9","-9.933","1","0.0374","0.678","0.0","0.134","0.366","84.954","4"
"spotify:track:7jqzZyJJLrpkRFYGpkqSK6","spotify:track:7jqzZyJJLrpkRFYGpkqSK6","Breathe Me","sad","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","Sia","australian dance","89","18049620","0.552","0.643","0","-7.36","1","0.0327","0.0364","0.74","0.105","0.212","120.012","4"
"spotify:track:1NyFRrFiJAJIaR6icj1goI","spotify:track:1NyFRrFiJAJIaR6icj1goI","Skinny Love","sad","spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ","Bon Iver","eau claire indie","81","2835321","0.592","0.256","4","-14.031","0","0.0449","0.842","2.38e-06","0.088","0.103","76.361","4"
"spotify:track:43zdsphuZLzwA9k4DJhU0I","spotify:track:43zdsphuZLzwA9k4DJhU0I","when the party's over","sad","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish","electropop","92","36527428","0.367","0.111","4","-14.084","1","0.0972","0.978","3.97e-05","0.0897","0.198","82.642","4"
"spotify:track:1JDMO4EVPHtm0xXhJb2IjR","spotify:track:1JDMO4EVPHtm0xXhJb2IjR","Youth","sad","spotify:artist:46CitWgnWrvF9t70C2p1Me","Daughter","shimmer pop","67","1116342","0.588","0.477","9","-12.71","0","0.0492","0.61","0.00188","0.122","0.488","150.396","4"
"spotify:track:4Of7rzpRpV1mWRbhp5rAqG","spotify:track:4Of7rzpRpV1mWRbhp5rAqG","Bruises","sad","spotify:artist:4GNC7GD6oZMSxPGyXy4MNB","Lewis Capaldi","pop","86","6152924","0.736","0.308","4","-7.83","1","0.0677","0.946","0.0","0.186","0.361","111.202","4"
"spotify:track:13HVjjWUZFaWilh2QUJKsP","spotify:track:13HVjjWUZFaWilh2QUJKsP","Let It Go","sad","spotify:artist:4EzkuveR9pLvDVFNx6foYD","James Bay","modern rock","76","3162015","0.546","0.311","1","-10.396","1","0.0288","0.818","1.65e-05","0.107","0.246","147.464","4"
"spotify:track:1kAkUHFb7ryeVkVSRD6Nkj","spotify:track:1kAkUHFb7ryeVkVSRD6Nkj","Wish I Was Better","sad","spotify:artist:4qIVPF0s71ZYW3qzhu5GkF","Kina","pop","77","558176","0.732","0.304","0","-13.086","0","0.111","0.747","6.13e-05","0.143","0.185","139.965","4"
"spotify:track:5I6y1KWmUoV5YCaIEcs1qs","spotify:track:5I6y1KWmUoV5YCaIEcs1qs","Should Have Known Better","sad","spotify:artist:4MXUO7sVCaFgFjoTI5ox5c","Sufjan Stevens","baroque pop","74","1222027","0.571","0.172","7","-20.7","1","0.0318","0.979","0.275","0.124","0.297","90.972","4"
"spotify:track:6XRNCAnxJIB1p4RPdFVSq0","spotify:track:6XRNCAnxJIB1p4RPdFVSq0","People Help the People","sad","spotify:artist:2WX2uTcsvV5OnS0inACecP","Birdy","indie cafe pop","74","3141159","0.407","0.308","10","-9.001","0","0.0296","0.778","1.46e-05","0.092","0.153","73.254","3"
"spotify:track:5pGV2AfDflnhL72pK1oIaR","spotify:track:5pGV2AfDflnhL72pK1oIaR","Gone Away","sad","spotify:artist:6res7pFZu3cOTKsrVqHC2d","Austin Harms","na","29","435","0.47","0.46","4","-11.598","1","0.0613","0.319","1.45e-05","0.115","0.322","116.821","4"
"spotify:track:6QPKYGnAW9QozVz2dSWqRg","spotify:track:6QPKYGnAW9QozVz2dSWqRg","Someone Like You","sad","spotify:artist:4dpARuHxo51G3z768sgnrY","Adele","british soul","83","24615982","0.554","0.321","9","-8.251","1","0.028","0.893","0.0","0.0996","0.288","135.047","4"
"spotify:track:4L2K7JKseFCBoHMZEAszW0","spotify:track:4L2K7JKseFCBoHMZEAszW0","Jealous","sad","spotify:artist:2feDdbD5araYcm6JhFHHw7","Labrinth","indie poptimism","82","1424312","0.435","0.155","1","-8.948","1","0.046","0.873","0.0","0.107","0.0935","128.532","3"
"spotify:track:4NVwMupCTfITPXetR5aozp","spotify:track:4NVwMupCTfITPXetR5aozp","pass you by","sad","spotify:artist:0duLKMlcwhyZgqu8zSSjBp","Alaina Castillo","chill r&b","61","76583","0.51","0.355","11","-6.883","1","0.0287","0.892","0.0","0.133","0.453","141.796","4"
"spotify:track:3PJikMV2xGNCooQttQrAw5","spotify:track:3PJikMV2xGNCooQttQrAw5","Transatlanticism","sad","spotify:artist:0YrtvWJMgSdVrk3SfNjTbx","Death Cab for Cutie","indie pop","67","1228260","0.443","0.466","9","-9.209","1","0.0302","0.393","0.647","0.165","0.19","127.493","4"
"spotify:track:6DzvC1VHpyTFfLBbAYBa7W","spotify:track:6DzvC1VHpyTFfLBbAYBa7W","Bird","sad","spotify:artist:02YLJJnWC7YQVixkjEBRn7","Billie Marten","british singer-songwriter","61","176194","0.235","0.187","6","-12.754","1","0.0347","0.988","0.00197","0.106","0.118","85.962","4"
"spotify:track:1OdYu7mDO94ydUvfZPaPvP","spotify:track:1OdYu7mDO94ydUvfZPaPvP","I Can't Help (with Sarcastic Sounds)","sad","spotify:artist:4wO0kHiOwf8l9VMJJN9HmG","Shoffy","alternative r&b","62","88673","0.714","0.4","2","-8.264","1","0.0618","0.393","0.000718","0.109","0.318","81.974","4"
"spotify:track:7LVHVU3tWfcxj5aiPFEW4Q","spotify:track:7LVHVU3tWfcxj5aiPFEW4Q","Fix You","sad","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","Coldplay","permanent wave","88","28212618","0.209","0.417","3","-8.74","1","0.0338","0.164","0.00196","0.113","0.124","138.178","4"
"spotify:track:06p20tdVnOEUtVTKtmUXGW","spotify:track:06p20tdVnOEUtVTKtmUXGW","Rest","sad","spotify:artist:2rsw8pxtVfU3LiTIT0CYUb","LEFT.","na","39","945","0.354","0.456","7","-11.524","1","0.147","0.316","1.39e-05","0.115","0.246","155.712","4"
"spotify:track:3iiL6merNpFNX1bny9sfvM","spotify:track:3iiL6merNpFNX1bny9sfvM","If You Think It's Love","sad","spotify:artist:6beUvFUlKliUYJdLOXNj9C","King Princess","dance pop","70","976786","0.432","0.34","5","-7.977","1","0.0824","0.807","0.0","0.0864","0.449","135.172","4"
"spotify:track:0ecC8p17cDNlxHXkuYqeR6","spotify:track:0ecC8p17cDNlxHXkuYqeR6","Surrender","sad","spotify:artist:2WxjxdeF7GGdcCK276qViY","Natalie Taylor","na","70","89597","0.39","0.448","5","-8.57","0","0.0276","0.8","0.182","0.107","0.077","144.89","5"
"spotify:track:3KKUf8F2hktFscLgbH4YwR","spotify:track:3KKUf8F2hktFscLgbH4YwR","no song without you","sad","spotify:artist:0Vw76uk7P8yVtTClWyOhac","HONNE","pop","72","1072635","0.778","0.462","0","-12.729","1","0.0359","0.463","0.583","0.11","0.817","105.45","4"
"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Before You Go","sad","spotify:artist:4GNC7GD6oZMSxPGyXy4MNB","Lewis Capaldi","pop","86","6152924","0.459","0.575","3","-4.858","1","0.0573","0.604","0.0","0.0885","0.183","111.881","4"
"spotify:track:6MM22AtXB7I5gfTErMF0mJ","spotify:track:6MM22AtXB7I5gfTErMF0mJ","Murder Song (5, 4, 3, 2, 1) - Acoustic","sad","spotify:artist:1WgXqy2Dd70QQOU7Ay074N","AURORA","art pop","73","1095890","0.398","0.0887","9","-13.683","0","0.0334","0.902","1.76e-06","0.0873","0.356","74.797","4"
"spotify:track:18uwL0vNUanqZH0ro2QcOP","spotify:track:18uwL0vNUanqZH0ro2QcOP","comethru","sad","spotify:artist:3gIRvgZssIb9aiirIg0nI3","Jeremy Zucker","electropop","80","1329154","0.795","0.178","0","-11.991","1","0.0574","0.607","0.0","0.623","0.608","93.982","4"
"spotify:track:0u2P5u6lvoDfwTYjAADbn4","spotify:track:0u2P5u6lvoDfwTYjAADbn4","lovely (with Khalid)","sad","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish","electropop","92","36527428","0.351","0.296","4","-10.109","0","0.0333","0.934","0.0","0.095","0.12","115.284","4"
"spotify:track:0yfd3MSq6JEsNxOzSLJR7g","spotify:track:0yfd3MSq6JEsNxOzSLJR7g","Only","sad","spotify:artist:2KjAo6wVc9d2WcxdxSArpV","RY X","indie folk","67","323805","0.373","0.178","7","-15.52","0","0.0303","0.906","0.558","0.109","0.0933","108.605","4"
